User Name,Time,Tweet,User Location,Retweeted Count,Favorited Count,Replied
UNITE_tech_univ,2019-11-04 17:25:49,"RT @JoanaLoA: Very exciting to be part of this project, @istecnico leading @ULisboa_ part of UNITE consortium that kicks off today in @TUDa ",NaN,3,0,NaN
studentlifeyu,2019-11-04 17:25:42,Hillel York and the Israel and Golda Koschitzky Centre for Jewish Studies at York University are hosting the annual  ,"Vari Hall, York University",0,0,NaN
tamaraedolor,2019-11-04 17:25:26,RT @hannytalker: admin officer;;Location: Abuja;;0-2 years. He/she must be very conversant with the use of social media;;Education: A unive ,NaN,164,0,NaN
APHAStudents,2019-11-04 17:25:18,"Congratulations to Mallory Ohneck, our 2019 Section Liaison of the Year! Mallory is a Section Liaison for the Schoo  ","Washington, DC",2,4,NaN
asadkhan4050,2019-11-04 17:25:16,RT @beringorca: @USTechWorkers @SenatorDurbin @USCIS This guy got a degree from Osmania University. This is a fraud university in Andhra Pr ,Greater Phoenix Area,25,0,NaN
cosmictramp,2019-11-04 17:25:15,"RT @Adam_SH69: The generous Tories are targeting poorer voters without university degrees who voted Brexit, by promising a  155 million boo ","North West, England",19,0,NaN
theresamacc,2019-11-04 17:24:57,"RT @RichRaho: Pope Francis to university leaders: Education is  not only a matter of filling the mind with concepts,  but using  languages ",Rochester. NY,4,0,NaN
thegracemason,2019-11-04 17:24:47,"RT @CourtneyLTanner: THREAD: For months, I ve been reporting for this article  requesting records, interviewing former staff + talking to s ","Salt Lake City, UT",154,0,NaN
AshishP57673790,2019-11-04 17:24:25,RT @FranceinIndia: Glad to have adressed a fully packed sudmersen hall at historic Cotton University. I insisted on the quality of educatio ,NaN,20,0,NaN
Strikingsword16,2019-11-04 17:24:24,"RT @schaheid: Oh look, Imran Khan is equipping the next generation of poor people with almost free University education. ",Pakistan,48,0,NaN
wwnorton,2019-11-04 17:24:15,"RT @LibraryAmerica:  Two more days to win a copy of ""Thomas Jefferson's Education"" by Alan Taylor (@wwnorton) AND our two-volume set of th ","New York, NY",1,0,NaN
zilbella,2019-11-04 17:23:43,RT @EKTBanks: Embarrassed @UniOfYork has done this. Chinese censorship should not be allowed to creep into UK Universities no matter how lu ,NaN,1076,0,NaN
BeatriceKhaiat,2019-11-04 17:23:36,RT @FranceinIndia: Glad to have adressed a fully packed sudmersen hall at historic Cotton University. I insisted on the quality of educatio ,NaN,20,0,NaN
matthew_piper,2019-11-04 17:23:33,"RT @RobertGehrke: From what I gather, here s what the @sltrib going non-profit means:;1. You can make tax-deductible donation here: ","Sheboygan, WI",13,0,NaN
christopjaa,2019-11-04 17:23:25,"RT @RWPUSA: Paula White is to religion what Trump University was to higher education:  a fraud.;;Paula White, Newest White House Aide, Is a ",NaN,6223,0,NaN
insaafinqalaab,2019-11-04 17:23:02,"RT @schaheid: Oh look, Imran Khan is equipping the next generation of poor people with almost free University education. ",NaN,48,0,NaN
NyronNCrawford,2019-11-04 17:22:57,"RT @TemplePPL: On November 14, @FenabaAddo joins @TemplePPL from the University of Wisconsin-Madison as part of our Colloquium Series. Dr. ","Philadelphia, PA",3,0,NaN
DistrictSwiss,2019-11-04 17:22:49,#LIFELONGLEARNING;#Acceleration of #knowledge generation also emphasizes the need for lifelong education. The train  ,NaN,0,0,NaN
DrEllenLeMosy,2019-11-04 17:22:46,Damning report on U of Utah police.;,"Georgia, USA",0,0,NaN
ShozyBaby,2019-11-04 17:22:37,"RT @Nwanyimanari: Can Ministry of Education set up a standard Engineering Laboratory and workshop in every University, most Universities in ","Accra, Ghana",2,0,NaN
LibraryAmerica,2019-11-04 17:22:27," Two more days to win a copy of ""Thomas Jefferson's Education"" by Alan Taylor (@wwnorton) AND our two-volume set o  ","New York, NY",1,1,NaN
RobertGehrke,2019-11-04 17:22:15,"From what I gather, here s what the @sltrib going non-profit means:;1. You can make tax-deductible donation here:  ","Salt Lake City, UT",13,61,NaN
AnnieMomeh,2019-11-04 17:22:10,RT @hannytalker: admin officer;;Location: Abuja;;0-2 years. He/she must be very conversant with the use of social media;;Education: A unive ,Nigeria,164,0,NaN
CarolMorneauMSH,2019-11-04 17:22:05,RT @OntLiberal: Conservative cuts to OSAP mean fewer students will graduate from our programs.;;We need to broaden access to post-secondar ,NaN,21,0,NaN
SpencerVignes,2019-11-04 17:22:03,"From Cradle to Grave/2;Declared missing in action in October 1916 during the Battle of the Somme, Leigh was renowne  ",Cardiff and Leeds,7,10,NaN
RenaissanceXM,2019-11-04 17:21:54,RT @rebekahallen: A @UTAustin student died after a Texas Cowboys retreat where recruits were hazed. The univ let the student org operate wi ,"Austin, TX",26,0,NaN
RosebellK,2019-11-04 17:21:36,"RT @Parliament_Ug: Parliament has learnt that due to tuition fees increment at Makerere University, about 1000 students have discontinued s ",Africa,55,0,NaN
fayjithe1,2019-11-04 17:21:22,"RT @schaheid: Oh look, Imran Khan is equipping the next generation of poor people with almost free University education. ",NaN,48,0,NaN
RocketPakistani,2019-11-04 17:21:03,"RT @schaheid: Oh look, Imran Khan is equipping the next generation of poor people with almost free University education. ",Somewhere at Beach.,48,0,NaN
WhichuniUK,2019-11-04 17:21:00,Are you a ; ; Student applying to uni next year?;   Parent worried about the cost of uni?;  Teacher looking fo  ,NaN,3,1,NaN
JeffHavig,2019-11-04 17:20:48,RT @McLNeuro: How the University of Utah s police department treated female victims and officers for years before Lauren McCluskey s killin ,"Minneapolis, MN",5,0,NaN
edudada,2019-11-04 17:20:44,"RT @eraser: 10 apuntes a Stellar . The future of Crypto ? Woolf University Blockchain in Stellar   abandona Ethereum, de momento. ",Sevilla ciberespacial,0,0,NaN
Mohamma91401389,2019-11-04 17:20:25,"RT @schaheid: Oh look, Imran Khan is equipping the next generation of poor people with almost free University education. ", ,48,0,NaN
HassanainMazen,2019-11-04 17:20:06,@LatifahAshaalan @sabqorg This issue is a simple one. Create tracking system to allow excellence in education and g  ,"Riyadh, Kingdom of Saudi Arabia",0,0,1191389139863789574
arigowri,2019-11-04 17:20:05,RT @Neelam_Culture: Dalit students attacked at University of Hyderabad during Deepavali event. Goons in campuses of higher education are ge ,"Dharmapuri, Tamil Nadu",7,0,NaN
USGradImmigrant,2019-11-04 17:20:04,RT @beringorca: @USTechWorkers @SenatorDurbin @USCIS This guy got a degree from Osmania University. This is a fraud university in Andhra Pr ,United States,25,0,NaN
alhaji_razak,2019-11-04 17:19:28,On target #university of education WINNEBA level 200  ,NaN,0,1,NaN
i_am_kaura,2019-11-04 17:18:58,RT @Agegegottalents: #EDUCATION;;MISS HADIZA SANNI DANMALIKI IS ONE OF OUR AGEGE YOUTHS. A GRADUATE OF BAYERO UNIVERSITY KANO (BUK) WITH A ,"Lagos, Nigeria",2,0,NaN
Salahud95359854,2019-11-04 17:18:55,"RT @schaheid: Oh look, Imran Khan is equipping the next generation of poor people with almost free University education. ",Sri Lanka,48,0,NaN
dodds_patricia,2019-11-04 17:18:47,RT @UofExeterOnline: Are you looking to advance your career in the field of education? The online MA in Education from the University of Ex ,"Portishead, England",12,0,NaN
sajidalikhan27,2019-11-04 17:18:08,"RT @schaheid: Oh look, Imran Khan is equipping the next generation of poor people with almost free University education. ","Abbottabad, Pakistan",48,0,NaN
leandro00064608,2019-11-04 17:18:06,"RT @MScDigital: Master of Science that will help jump-start your career as a blockchain business analyst, financial analyst, or developer a ",NaN,320,0,NaN
IsahAlhJibrin1,2019-11-04 17:18:00,"RT @iamKurbe: Students are paying the New Registration Fee as Mandated by the University Management, ahead of date line for late registrati ","Damaturu, Nigeria",1,0,NaN
disruptordavies,2019-11-04 17:17:53,RT @newsandstar: The University of Cumbria has set out its ambition to develop a new higher education campus in Carlisle which will benefit ,"Penrith, Cumbria",1,0,NaN
madridista_momi,2019-11-04 17:17:51,"RT @schaheid: Oh look, Imran Khan is equipping the next generation of poor people with almost free University education. ",Faisalabad,48,0,NaN
101AbTweets101,2019-11-04 17:17:46,"RT @schaheid: Oh look, Imran Khan is equipping the next generation of poor people with almost free University education. ",NaN,48,0,NaN
DrewVoros,2019-11-04 17:17:29,RT @ETFcom: ETF University Videos: Bond ETFs: Getting Past Basics  ,San Francisco,1,0,NaN
aze3msiddiqui,2019-11-04 17:17:25,"RT @schaheid: Oh look, Imran Khan is equipping the next generation of poor people with almost free University education. ","Karachi, Pakistan",48,0,NaN
GBukhariNotABot,2019-11-04 17:17:07,"RT @schaheid: Oh look, Imran Khan is equipping the next generation of poor people with almost free University education. ",NaN,48,0,NaN
louisa_faux,2019-11-04 17:17:05,"@andrew_leach @jkenney Nobody in Canada is cheering that Alberta's economy is ""in the tank"" . However an ""I told yo  ",Venus,0,22,1191390925701795840
OsaidRajput,2019-11-04 17:17:04,"RT @schaheid: Oh look, Imran Khan is equipping the next generation of poor people with almost free University education. ","Karachi, Pakistan",48,0,NaN
Agegegottalents,2019-11-04 17:16:54,#EDUCATION;;MISS HADIZA SANNI DANMALIKI IS ONE OF OUR AGEGE YOUTHS. A GRADUATE OF BAYERO UNIVERSITY KANO (BUK) WITH  ,"Lagos, Nigeria",2,3,NaN
schaheid,2019-11-04 17:16:50,"Oh look, Imran Khan is equipping the next generation of poor people with almost free University education. ",Islamabad ,48,197,NaN
rFarouni,2019-11-04 17:16:41,"The annual total cost for an undergraduate education at University of Chicago hits $100,000!  ","Montr al, Qu bec",0,0,NaN
alanadaniels11,2019-11-04 17:16:05,"Education is our passport to the future, for tomorrow belongs to the people who prepare for it today. December 13,  ",NaN,0,3,NaN
Dozi_e30,2019-11-04 17:15:52,RT @hannytalker: admin officer;;Location: Abuja;;0-2 years. He/she must be very conversant with the use of social media;;Education: A unive ,.......,164,0,NaN
gameforanyfuss,2019-11-04 17:15:42,"RT @CourtneyLTanner: THREAD: For months, I ve been reporting for this article  requesting records, interviewing former staff + talking to s ",NaN,154,0,NaN
Azza_Alt,2019-11-04 17:15:40,RT @CAPTalksRace: Early decisions admission programs predominantly benefit wealthy students while low-income students of color often are no ,Unceded Powhatan lands,1,0,NaN
verbeke_t,2019-11-04 17:15:29,"RT @MacRoweNick: If a university raises fees, does that signal a higher or lower quality university? (Veblen vs reverse-Veblen?);Thoughts i ",Brussels,1,0,NaN
SothanJohana,2019-11-04 17:15:26,"Free Education University &gt;&gt; How to get grants for trade or vocational school, community colleges, or a university  ","Secaucus, NJ",0,0,NaN
korlar007,2019-11-04 17:15:16,RT @hannytalker: admin officer;;Location: Abuja;;0-2 years. He/she must be very conversant with the use of social media;;Education: A unive ,Lagos Nigeria,164,0,NaN
TheUNGPress,2019-11-04 17:15:07,RT @UNG_News: Learn more about a book on college mergers written by UNG President Bonita Jacobs and three other university administrators f ,"Dahlonega, Georgia",3,0,NaN
librariesval,2019-11-04 17:15:01,RT @1Firstfruit:  It s Okay To Be White  flyers placed around the campus of East Tennessee State University and covering a memorial dedic ,Heartland of America,1,0,NaN
DirectDialcom,2019-11-04 17:15:00,See how @Microsoft 's powerful devices and tools work with our IT solutions to help drive #DigitalTransformation:  ,"London, Ontario",0,0,NaN
BrendaWeese,2019-11-04 17:14:58,"RT @boto_michel: @KruegerLawyer @TraiHill @ElieNYC Living in an EU country where university education is  free , I disagree. The economic i ","West Virginia, USA",1,0,NaN
laura_vexli,2019-11-04 17:14:43,RT @AdamGregson2: U.S. Education system: Why aren't kids enrolling into university?!;;Also U.S. Education system:;#CollegeStudent ,NaN,4,0,NaN
TARNOLIA,2019-11-04 17:14:34,RT @PTIofficial: A great many students have had to quit education or leave their desired field of study just b/c they can t afford universi ,NaN,116,0,NaN
asumidsouth,2019-11-04 17:13:59,Are you #MidSouthReady? Talk with your advisor and get registered for Spring 2020 classes! Not only will this help  ,"West Memphis, AR",0,1,NaN
SLTribCrimeDesk,2019-11-04 17:13:57,The University of Utah police department built by former Chief Dale Brophy included leaders disciplined in previous  ,"Salt Lake City, Utah",1,1,NaN
JobsatUCO,2019-11-04 17:13:25,"Interested in a job in Edmond, OK? This could be a great fit:  #EdmondJobs #HigherEdJobs","Edmond, OK",0,0,NaN
TemplePPL,2019-11-04 17:13:05,"RT @TemplePPL: On November 14, @FenabaAddo joins @TemplePPL from the University of Wisconsin-Madison as part of our Colloquium Series. Dr. ","Philadelphia, PA",3,0,NaN
tweettomekelly,2019-11-04 17:13:04,RT @DTaylor_23_: I am blessed and thankful to announce that I have committed to further my education and baseball career at the University ,"West Des Moines, IA",41,0,NaN
YorkuAMPD,2019-11-04 17:12:45,RT @sbaycheng: Today's #AMPD50 highlight comes from @YorkUDance. Santee Smith (MA Dance '04) @SanteeSmith is the Artistic Director of Kaha: ,Toronto - Canada,1,0,NaN
KGCarmichael,2019-11-04 17:12:35,RT @GCUParamedicBSc: Do you want to join the team on the 1st Paramedic degree programme in Scotland (Est. 2017)? #thefirstinscotland ;;We h ,"Glasgow, Scotland",18,0,NaN
DorisMaisonneuv,2019-11-04 17:12:31,@Caronewood @jobcoachnancy @DarleneSantaw @CTVNews Always surprised by how many people choose to remain ignorant.  ,"Alberta, Canada",0,0,1191387010721886208
asfhhan,2019-11-04 17:12:22,"Hello, I am from Yemen, mother of six children. I want to go to Canada in order to get my children to get an educat  ",NaN,0,0,NaN
deliciousoda,2019-11-04 17:12:15,RT @rebekahallen: A @UTAustin student died after a Texas Cowboys retreat where recruits were hazed. The univ let the student org operate wi ,"texas, unfortunately",26,0,NaN
sbaycheng,2019-11-04 17:11:59,Today's #AMPD50 highlight comes from @YorkUDance. Santee Smith (MA Dance '04) @SanteeSmith is the Artistic Director  ,"Toronto, Ontario",1,5,1191402722978926592
patoswhirl,2019-11-04 17:11:40,"RT @Nationwideradio: Opposition Spokesman on Education, Peter Bunting says the government should now move away from funding institutions an ",jamaica,11,0,NaN
UIBaseball,2019-11-04 17:10:54,RT @DTaylor_23_: I am blessed and thankful to announce that I have committed to further my education and baseball career at the University ,Iowa City,41,0,NaN
DrexelSwimming,2019-11-04 17:10:35,RT @DrexelDragons: Drexel University School of Education (@DrexelSOE) Athletes of the Week for Oct. 28-Nov. 3;;-Jason Arthur of @DrexelSwim ,"Philadelphia, PA",3,0,NaN
